Date,Open,High,Low,Close,Volume,Stock
2020-01-01,454.555449399363,456.3450437102758,449.1383110208009,453.29791259765625,902225,TVSMOTOR.NS
2020-01-02,452.57237781658034,454.2652316176847,441.1093333163256,444.3499450683594,1474570,TVSMOTOR.NS
2020-01-03,442.9957063115463,442.9957063115463,432.4032655156699,437.8204040527344,1890542,TVSMOTOR.NS
2020-01-06,435.30523345400894,437.143182979943,425.8736200625054,432.49993896484375,1673703,TVSMOTOR.NS
2020-01-07,435.3052653343677,439.51322213680544,428.5338500958331,433.4673156738281,1309468,TVSMOTOR.NS
2020-01-08,429.307759611149,434.7248982777471,424.1808421980118,433.6124572753906,1186784,TVSMOTOR.NS
2020-01-09,435.9340193908606,448.5578893837399,435.9340193908606,447.2035827636719,1127745,TVSMOTOR.NS
2020-01-10,446.9617561695017,456.1031784473235,444.64013401798377,455.0390930175781,1177820,TVSMOTOR.NS
2020-01-13,455.6195189014896,456.248287280269,448.9448439555461,453.24951171875,1067092,TVSMOTOR.NS
2020-01-14,452.8142436576774,458.9568908986373,450.492621340118,456.2966918945313,911176,TVSMOTOR.NS
2020-01-15,455.5711964368559,473.950753731559,452.91099735472784,468.3885192871094,1222665,TVSMOTOR.NS
2020-01-16,472.0643774348525,477.2880347235736,468.7270252531827,472.4029541015625,1423802,TVSMOTOR.NS
2020-01-17,473.9990791253288,483.1888571900036,466.115222795103,469.2590942382813,2613095,TVSMOTOR.NS
2020-01-20,469.6460245508644,471.0003017246633,453.3462544578182,454.8940124511719,1227450,TVSMOTOR.NS
2020-01-21,452.57236435611617,454.9907268571951,443.7695189479836,446.3329772949219,1139830,TVSMOTOR.NS
2020-01-22,447.3970814276407,453.20115167318846,440.5773106975332,449.380126953125,1201196,TVSMOTOR.NS
2020-01-23,448.9448241751138,454.1684813147846,444.4950312335325,449.2350158691406,1172659,TVSMOTOR.NS
2020-01-24,449.23502114280393,458.3280584217205,447.5905523223024,453.5880737304688,1446483,TVSMOTOR.NS
2020-01-27,453.5880696426455,461.2784742866235,447.7356441359391,449.91217041015625,1354540,TVSMOTOR.NS
2020-01-28,450.299113704762,459.3921511277847,437.6268878445255,446.6715698242188,1440700,TVSMOTOR.NS
