Date,Open,High,Low,Close,Volume,Stock
2020-01-01,2203.5,2224.949951171875,2169.10009765625,2179.85009765625,408,JSWHL.NS
2020-01-02,2187.800048828125,2210.0,2172.0,2196.300048828125,418,JSWHL.NS
2020-01-03,2196.0,2217.550048828125,2189.699951171875,2202.550048828125,385,JSWHL.NS
2020-01-06,2204.050048828125,2224.35009765625,2130.0,2145.89990234375,601,JSWHL.NS
2020-01-07,2146.0,2219.0,2102.85009765625,2150.0,480,JSWHL.NS
2020-01-08,2129.0,2187.85009765625,2129.0,2147.800048828125,198,JSWHL.NS
2020-01-09,2225.0,2225.0,2150.0,2173.800048828125,857,JSWHL.NS
2020-01-10,2217.800048828125,2217.800048828125,2130.0,2144.449951171875,955,JSWHL.NS
2020-01-13,2145.0,2269.0,2140.800048828125,2243.25,1248,JSWHL.NS
2020-01-14,2273.0,2349.89990234375,2220.800048828125,2308.25,873,JSWHL.NS
2020-01-15,2296.699951171875,2365.949951171875,2296.699951171875,2352.0,1452,JSWHL.NS
2020-01-16,2344.0,2400.0,2293.0,2393.39990234375,1022,JSWHL.NS
2020-01-17,2393.39990234375,2448.949951171875,2350.0,2429.0,1217,JSWHL.NS
2020-01-20,2465.550048828125,2500.0,2410.0,2462.14990234375,802,JSWHL.NS
2020-01-21,2492.60009765625,2492.60009765625,2428.85009765625,2485.300048828125,669,JSWHL.NS
2020-01-22,2509.949951171875,2519.0,2470.0,2479.300048828125,868,JSWHL.NS
2020-01-23,2473.199951171875,2520.0,2447.300048828125,2499.60009765625,893,JSWHL.NS
2020-01-24,2487.949951171875,2518.0,2487.949951171875,2505.199951171875,164,JSWHL.NS
2020-01-27,2510.0,2514.949951171875,2420.199951171875,2437.5,616,JSWHL.NS
2020-01-28,2415.0,2449.449951171875,2334.60009765625,2380.800048828125,334,JSWHL.NS
2020-01-29,2349.949951171875,2499.89990234375,2346.64990234375,2466.0,1170,JSWHL.NS
2020-01-30,2443.0,2531.800048828125,2433.0,2453.050048828125,1006,JSWHL.NS
2020-01-31,2429.0,2440.0,2412.0,2415.300048828125,563,JSWHL.NS
2020-02-03,2210.050048828125,2377.949951171875,2210.0,2303.300048828125,967,JSWHL.NS
2020-02-04,2377.949951171875,2519.949951171875,2377.949951171875,2499.25,1238,JSWHL.NS
2020-02-05,2520.0,2599.0,2450.0,2481.0,1048,JSWHL.NS
2020-02-06,2480.89990234375,2562.949951171875,2465.0,2536.550048828125,752,JSWHL.NS
2020-02-07,2568.0,2599.949951171875,2481.0,2585.050048828125,836,JSWHL.NS
2020-02-10,2586.300048828125,2640.0,2450.0,2594.10009765625,1376,JSWHL.NS
2020-02-11,2625.5,2674.949951171875,2516.39990234375,2581.550048828125,480,JSWHL.NS
2020-02-12,2617.0,2725.0,2617.0,2676.75,1923,JSWHL.NS
2020-02-13,2622.300048828125,2759.949951171875,2622.300048828125,2722.199951171875,1255,JSWHL.NS
2020-02-14,2765.050048828125,2792.0,2672.0,2752.35009765625,1567,JSWHL.NS
2020-02-17,2764.75,2765.39990234375,2690.0,2691.699951171875,1305,JSWHL.NS
2020-02-18,2725.699951171875,2725.699951171875,2690.0,2698.64990234375,480,JSWHL.NS
2020-02-19,2695.5,2780.0,2690.0,2769.5,760,JSWHL.NS
2020-02-20,2729.0,2826.050048828125,2710.0,2824.449951171875,1459,JSWHL.NS
2020-02-24,2849.0,2849.0,2682.0,2732.64990234375,1609,JSWHL.NS
2020-02-25,2682.050048828125,2815.0,2682.050048828125,2801.949951171875,754,JSWHL.NS
2020-02-26,2771.25,2782.35009765625,2650.0,2676.699951171875,573,JSWHL.NS
2020-02-27,2628.10009765625,2670.949951171875,2588.050048828125,2610.449951171875,653,JSWHL.NS
2020-02-28,2502.0,2574.60009765625,2372.0,2393.0,2983,JSWHL.NS
2020-03-02,2484.800048828125,2535.10009765625,2249.949951171875,2343.35009765625,1506,JSWHL.NS
2020-03-03,2343.35009765625,2456.0,2280.050048828125,2415.10009765625,417,JSWHL.NS
2020-03-04,2362.10009765625,2455.050048828125,2151.0,2255.199951171875,1792,JSWHL.NS
2020-03-05,2300.0,2306.0,2240.0,2268.64990234375,1091,JSWHL.NS
2020-03-06,2240.10009765625,2472.800048828125,2059.0,2192.39990234375,1157,JSWHL.NS
2020-03-09,2130.0,2190.0,1980.300048828125,2016.0,1250,JSWHL.NS
2020-03-11,1950.0,2206.800048828125,1950.0,1966.3499755859373,1224,JSWHL.NS
2020-03-12,1919.949951171875,1925.0,1650.0,1696.0,1291,JSWHL.NS
2020-03-13,1510.9000244140625,1930.0,1360.0,1815.5,1603,JSWHL.NS
2020-03-16,1800.0,1800.0,1650.0,1670.949951171875,1128,JSWHL.NS
2020-03-17,1670.0,1984.800048828125,1611.550048828125,1693.449951171875,856,JSWHL.NS
2020-03-18,1699.949951171875,1778.949951171875,1450.0,1473.550048828125,1629,JSWHL.NS
2020-03-19,1500.0,1509.0,1361.050048828125,1450.449951171875,947,JSWHL.NS
2020-03-20,1550.0,1580.0,1402.25,1501.75,585,JSWHL.NS
2020-03-23,1625.0,1625.0,1351.5999755859375,1351.5999755859375,1439,JSWHL.NS
2020-03-24,1409.949951171875,1409.949951171875,1300.0,1375.0,893,JSWHL.NS
2020-03-25,1375.0,1398.0,1300.0,1396.300048828125,397,JSWHL.NS
2020-03-26,1405.0,1515.0,1320.0,1467.550048828125,775,JSWHL.NS
2020-03-27,1453.0,1520.0,1410.0,1427.1500244140625,397,JSWHL.NS
2020-03-30,1410.0,1494.8499755859375,1390.0,1401.050048828125,268,JSWHL.NS
2020-03-31,1402.050048828125,1455.0,1392.4000244140625,1444.949951171875,350,JSWHL.NS
2020-04-01,1520.0,1520.0,1430.050048828125,1439.25,182,JSWHL.NS
2020-04-03,1404.949951171875,1496.0,1355.0,1394.5999755859375,707,JSWHL.NS
2020-04-07,1514.0,1514.0,1402.0999755859375,1465.0999755859375,635,JSWHL.NS
2020-04-08,1470.0999755859375,1550.0,1470.0999755859375,1513.949951171875,725,JSWHL.NS
