ds,y
2020-01-01,480.6181335449219
2020-01-02,480.7138366699219
2020-01-03,480.3308715820313
2020-01-06,467.5482177734375
2020-01-07,459.9360961914063
2020-01-08,460.65423583984375
2020-01-09,463.0479736328125
2020-01-10,465.2502136230469
2020-01-13,461.85107421875
2020-01-14,469.9898376464844
2020-01-15,467.5003356933594
2020-01-16,483.3469848632813
2020-01-17,492.8262939453125
2020-01-20,485.54925537109375
2020-01-21,478.8467712402344
2020-01-22,482.5809631347656
2020-01-23,487.60791015625
2020-01-24,493.209228515625
2020-01-27,491.0070190429688
2020-01-28,493.4486389160156
2020-01-29,495.6987915039063
2020-01-30,490.1931457519531
2020-01-31,491.0070190429688
2020-02-03,472.0963745117188
2020-02-04,468.8408203125
2020-02-05,469.7983703613281
2020-02-06,465.53753662109375
2020-02-07,463.0479736328125
2020-02-10,449.83441162109375
2020-02-11,446.7704162597656
2020-02-12,445.7650451660156
2020-02-13,455.7709655761719
2020-02-14,451.03131103515625
2020-02-17,439.7327880859375
2020-02-18,427.3810424804688
2020-02-19,426.0404968261719
2020-02-20,430.4928894042969
2020-02-24,423.6946105957031
2020-02-25,422.11474609375
2020-02-26,413.06634521484375
2020-02-27,406.22021484375
2020-02-28,397.4590759277344
2020-03-02,396.1664123535156
2020-03-03,395.783447265625
2020-03-04,389.4690551757813
2020-03-05,389.22802734375
2020-03-06,385.5647277832031
2020-03-09,367.1998596191406
2020-03-11,380.1661987304688
2020-03-12,354.7638854980469
2020-03-13,352.7394104003906
2020-03-16,339.242919921875
2020-03-17,323.1436462402344
2020-03-18,283.4255065917969
2020-03-19,279.4247741699219
2020-03-20,283.8592834472656
2020-03-23,244.81597900390625
2020-03-24,245.7800445556641
2020-03-25,242.0203094482422
2020-03-26,246.26205444335932
2020-03-27,275.8578796386719
2020-03-30,267.80816650390625
2020-03-31,280.8708190917969
2020-04-01,266.2657165527344
2020-04-03,251.8052215576172
2020-04-07,242.3577117919922
2020-04-08,247.997299194336
2020-04-09,251.4678192138672
2020-04-13,258.6016845703125
2020-04-15,267.904541015625
2020-04-16,292.0535888671875
2020-04-17,312.4910888671875
2020-04-20,319.673095703125
2020-04-21,303.0435485839844
2020-04-22,290.5111694335937
2020-04-23,295.3794860839844
2020-04-24,286.22119140625
2020-04-27,293.88525390625
2020-04-28,292.96942138671875
2020-04-29,297.9823913574219
2020-04-30,313.5996398925781
2020-05-04,285.7391967773437
2020-05-05,287.52264404296875
2020-05-06,295.57232666015625
2020-05-07,304.7305908203125
2020-05-08,300.1996459960937
2020-05-11,293.4513854980469
2020-05-12,286.9442443847656
2020-05-13,295.3794860839844
2020-05-14,282.7989196777344
2020-05-15,287.2816162109375
2020-05-18,277.7377014160156
2020-05-19,280.003173828125
2020-05-20,269.3023986816406
2020-05-21,270.7484741210937
2020-05-22,273.2549743652344
2020-05-26,279.13555908203125
2020-05-27,276.43621826171875
2020-05-28,280.5815734863281
2020-05-29,295.1866760253906
2020-06-01,300.3924560546875
2020-06-02,297.2111511230469
2020-06-03,297.885986328125
2020-06-04,299.0428466796875
2020-06-05,302.8507385253906
2020-06-08,312.6357421875
2020-06-09,311.4306030273437
2020-06-10,315.2385559082031
2020-06-11,306.3212585449219
2020-06-12,300.4889221191406
2020-06-15,304.0557556152344
2020-06-16,317.9378662109375
2020-06-17,332.7356872558594
2020-06-18,338.42352294921875
2020-06-22,357.80059814453125
2020-06-23,354.8602600097656
2020-06-24,360.6445007324219
2020-06-25,371.7308654785156
2020-06-26,381.5640258789063
2020-06-29,373.22509765625
2020-06-30,359.77685546875
2020-07-01,362.9099731445313
2020-07-02,366.4768676757813
2020-07-06,372.309326171875
2020-07-07,366.7660827636719
2020-07-08,368.45318603515625
2020-07-09,368.1639404296875
2020-07-10,372.1646423339844
2020-07-13,372.0682678222656
2020-07-14,369.5617980957031
2020-07-15,373.8034973144531
2020-07-16,371.2488098144531
2020-07-17,375.6352233886719
2020-07-20,381.0819396972656
2020-07-21,385.4683532714844
2020-07-22,380.9855651855469
2020-07-23,401.2784423828125
2020-07-24,386.1913757324219
2020-07-27,386.9143981933594
2020-07-28,390.5294799804688
2020-07-29,390.3366394042969
2020-07-30,394.2891540527344
2020-07-31,400.9410400390625
2020-08-03,396.4583129882813
2020-08-04,390.3849182128906
2020-08-05,415.1123352050781
2020-08-06,429.7173767089844
2020-08-07,429.3799743652344
2020-08-10,413.08782958984375
2020-08-11,407.4482727050781
2020-08-12,424.3187561035156
2020-08-13,433.9109191894531
2020-08-14,424.7044372558594
2020-08-17,439.3095397949219
2020-08-18,457.2404479980469
2020-08-19,450.54046630859375
2020-08-20,451.6973571777344
2020-08-21,448.5159912109375
2020-08-24,457.7225341796875
2020-08-25,449.3354797363281
2020-08-26,450.8296813964844
2020-08-27,460.5182189941406
2020-08-28,452.9988098144531
2020-08-31,434.0555114746094
2020-09-01,420.1734924316406
2020-09-02,420.55908203125
2020-09-03,424.3670043945313
2020-09-04,421.90869140625
2020-09-07,414.0518798828125
2020-09-08,408.6532897949219
2020-09-09,399.30218505859375
2020-09-10,409.0388793945313
2020-09-11,402.9172973632813
2020-09-14,404.9899597167969
2020-09-15,404.5079650878906
2020-09-16,412.8468627929688
2020-09-17,411.448974609375
2020-09-18,402.3388671875
2020-09-21,408.219482421875
2020-09-22,390.9632873535156
2020-09-23,391.0115051269531
2020-09-24,385.902099609375
2020-09-25,385.902099609375
2020-09-28,388.6496276855469
2020-09-29,389.1798400878906
2020-09-30,385.9503479003906
2020-10-01,395.1568298339844
2020-10-05,405.7129821777344
