ds,y
2024-04-12,871.969989856835
2024-04-15,812.4610915614753
2024-04-16,909.181586188186
2024-04-18,1005.8524140650665
2024-04-19,978.0056493402722
2024-04-22,984.9921328707252
2024-04-23,931.1815188041402
2024-04-24,964.5777370090018
2024-04-25,912.5013044657818
2024-04-26,911.0644131461834
2024-04-29,889.6095383248709
2024-04-30,880.5915148206249
2024-05-02,888.7176066715498
2024-05-03,874.0014841065331
2024-05-06,921.5193672225282
2024-05-07,911.7085689307326
2024-05-08,879.3528187405018
2024-05-09,876.7267035004317
2024-05-10,901.798750714558
2024-05-13,904.1771161870428
2024-05-14,902.7896595246852
2024-05-15,951.6948919594208
2024-05-16,971.1183319841566
2024-05-17,970.1768463512968
2024-05-21,967.1543490844124
2024-05-22,961.2579538778124
2024-05-23,1027.6045026203965
2024-05-24,1024.6811775384897
2024-05-27,1028.0504805487428
2024-05-28,1023.0956059025584
2024-05-29,1020.7171991964458
2024-05-30,1020.7172274338244
2024-05-31,1044.3521815455874
2024-06-03,1080.1269119385142
2024-06-04,1060.3070697627031
2024-06-05,1042.4693148989131
2024-06-06,1055.4514586366672
2024-06-07,1078.194454985988
2024-06-10,1108.122329360449
2024-06-11,1099.3519612524506
2024-06-12,1104.9512060436653
2024-06-13,1106.4376527136292
2024-06-14,1083.198968028648
2024-06-18,1160.7437439713538
2024-06-19,1151.0320160793349
2024-06-20,1158.6132466009135
2024-06-21,1136.8114349159243
2024-06-24,1148.1087284607668
2024-06-25,1164.0139498950116
2024-06-26,1356.5133864445068
2024-06-27,1277.184903031508
2024-06-28,1228.8245615757849
2024-07-01,1123.0862673629722
2024-07-02,1108.1718340466512
2024-07-03,1093.55480556188
2024-07-04,1090.0368167789234
2024-07-05,1097.0233165572754
2024-07-08,1094.496264657209
2024-07-09,1067.39276946809
2024-07-10,1064.5683508661707
2024-07-11,1063.23058234268
2024-07-12,1092.861110598698
2024-07-15,1080.6719919702014
2024-07-16,1154.5005456310948
2024-07-18,1159.4554520608256
2024-07-19,1169.3653589364096
2024-07-22,1131.261910625214
2024-07-23,1133.8384547859137
2024-07-24,1162.3787987188728
2024-07-25,1159.4554307246972
2024-07-26,1164.9058863463283
2024-07-29,1192.1579891649594
2024-07-30,1184.2302086657094
2024-07-31,1179.27514164101
2024-08-01,1157.423979395907
2024-08-02,1152.8158641009852
2024-08-05,1137.653743442293
2024-08-06,1149.4959866898637
2024-08-07,1121.5005152715898
2024-08-08,1133.887863259036
2024-08-09,1135.6718163130008
2024-08-12,1149.2978702011696
2024-08-13,1161.3878112062323
2024-08-14,1124.0276798268092
2024-08-16,1166.6234658149408
2024-08-19,1143.500745905794
2024-08-20,1152.4515429621786
2024-08-21,1149.6170348215553
2024-08-22,1147.6279370584227
2024-08-23,1140.0696751976493
2024-08-26,1165.2310413280609
2024-08-28,1183.97772519885
2024-08-29,1183.4307851983071
2024-08-30,1253.395401766932
2024-09-02,1260.058716553738
2024-09-03,1235.44430657819
2024-09-04,1214.8576608057483
2024-09-05,1232.9579163835356
2024-09-06,1210.2828016674714
2024-09-09,1195.0667323991352
2024-09-10,1229.9743382037998
2024-09-11,1242.1572641394455
2024-09-12,1294.8668740915698
2024-09-13,1446.0341931404948
2024-09-16,1373.4341133994626
2024-09-17,1383.5781183167303
2024-09-18,1400.2363503696051
2024-09-19,1409.7341997891092
2024-09-20,1460.1562891784715
2024-09-23,1462.941090447981
2024-09-24,1447.5757613422795
2024-09-25,1421.2208670888972
2024-09-26,1444.9899098974688
2024-09-27,1556.774088803989
2024-09-30,1474.9746621654954
2024-10-01,1442.0561118427668
2024-10-03,1417.1930465705714
2024-10-04,1469.7534401048983
2024-10-07,1411.7729149806703
2024-10-08,1487.6051691713262
2024-10-09,1444.0451787306292
2024-10-10,1446.332537994725
2024-10-11,1442.4040863573232
2024-10-14,1474.2786243074752
2024-10-15,1504.1638544148482
2024-10-16,1550.9064593788034
2024-10-17,1531.5132276584518
2024-10-18,1518.63419928113
2024-10-21,1506.7000128631144
2024-10-22,1508.3409928029444
2024-10-23,1483.9253626273248
2024-10-24,1464.2340095149636
2024-10-25,1462.69240937617
2024-10-28,1471.643047399059
2024-10-29,1477.0631793416187
2024-10-31,1425.696286042744
2024-11-01,1426.8398133891635
2024-11-04,1406.2533414845866
2024-11-06,1465.5267917271174
2024-11-07,1459.9574934872835
2024-11-08,1412.518870965362
2024-11-11,1394.1698317099244
2024-11-12,1403.76703833237
2024-11-13,1433.9010859891189
2024-11-14,1435.4424501810222
2024-11-18,1414.2592391907322
2024-11-19,1402.623266791955
2024-11-21,1389.8436504454996
2024-11-22,1359.5605617292038
2024-11-25,1349.665072136301
2024-11-26,1372.439615707009
2024-11-27,1345.5875324675808
2024-11-28,1344.3940874786967
2024-11-29,1388.3519410408408
2024-12-02,1402.2751802358678
2024-12-03,1412.2204495587887
2024-12-04,1406.20351963992
2024-12-05,1406.253293930248
2024-12-06,1426.6908341154974
2024-12-09,1463.8857228335569
2024-12-10,1471.1458075309615
2024-12-11,1426.839802154466
2024-12-12,1432.856803885998
2024-12-13,1498.7437567593154
2024-12-16,1494.7656819534895
2024-12-17,1453.8411001932975
2024-12-18,1597.400291257272
2024-12-19,1535.5411442271627
2024-12-20,1557.1719333484143
2024-12-23,1513.0151374750922
2024-12-24,1493.472833378974
2024-12-26,1477.2621839935423
2024-12-27,1473.5327600700894
2024-12-30,1540.5137238803038
2024-12-31,1491.7821795945486
2025-01-01,1481.8369805542898
2025-01-02,1480.842478784413
2025-01-03,1503.61699150276
2025-01-06,1485.9641889858192
2025-01-07,1495.6607658633045
2025-01-08,1486.8095295321932
2025-01-09,1479.0025923800165
2025-01-10,1465.9246539838034
2025-01-13,1422.1656504800835
2025-01-14,1432.8567445432343
2025-01-15,1387.506619745734
2025-01-16,1367.3177253755578
2025-01-17,1370.6991858921342
2025-01-20,1333.6533088138262
2025-01-21,1312.320876577077
2025-01-22,1297.8007206070995
2025-01-23,1357.5714902216105
2025-01-24,1341.6093939341586
2025-01-27,1332.6587186764327
2025-01-28,1314.9065833460982
2025-01-29,1355.5327807193507
2025-01-30,1383.57823886221
2025-01-31,1373.632979382156
2025-02-01,1397.004256268135
2025-02-03,1402.2752441736427
2025-02-04,1401.3304895072908
2025-02-05,1381.2908929893276
2025-02-06,1341.6094389438942
2025-02-07,1491.7821083979748
2025-02-10,1470.7977559832775
2025-02-11,1386.3131337400978
2025-02-12,1362.4445623548977
2025-02-13,1385.1197857710008
2025-02-14,1387.904434364648
2025-02-17,1347.7257905605693
2025-02-18,1337.6313637242608
2025-02-19,1367.765404974982
2025-02-20,1360.356098271532
2025-02-21,1351.6540740016949
2025-02-24,1295.861490841391
2025-02-25,1259.561462439031
2025-02-27,1321.7687105755683
2025-02-28,1310.1825849277411
2025-03-03,1301.3313190009887
2025-03-04,1289.098681536767
2025-03-05,1445.4374583307433
2025-03-06,1367.4172039284815
2025-03-07,1378.4067074220532
2025-03-10,1352.5491210334
2025-03-11,1485.765262817746
2025-03-12,1473.880780488856
2025-03-13,1365.4779534519644
2025-03-17,1371.3952513546512
2025-03-18,1352.3998965315932
2025-03-19,1327.6861602199797
2025-03-20,1330.6697074272493
2025-03-21,1336.6866192999244
2025-03-24,1403.3195296709932
2025-03-25,1453.4930297378485
2025-03-26,1475.4719720679757
2025-03-27,1470.4994275894949
2025-03-28,1491.7821151332255
2025-04-01,1476.864355801634
2025-04-02,1462.2946030391324
2025-04-03,1470.2506888962598
2025-04-04,1471.0463624844406
2025-04-07,1442.0560316606002
2025-04-08,1442.0063446968784
2025-04-09,1471.841932253633
2025-04-11,1510.7278117869866
2025-04-15,1597.2014718588898
2025-04-16,1524.45217959169
2025-04-17,1633.7501177698891
2025-04-21,1655.878217690822
2025-04-22,1662.8397949144305
2025-04-23,1686.1612755095448
2025-04-24,1669.6522665326836
2025-04-25,1631.1145686675318
2025-04-28,1586.6097873345457
2025-04-29,1609.4838010208746
2025-04-30,1703.11798845504
2025-05-02,1722.2624993273323
2025-05-05,1721.118819894586
2025-05-06,1709.184539234069
2025-05-07,1712.5658903301885
2025-05-08,1742.3021122620007
2025-05-09,1730.4672880470875
2025-05-12,1765.6734231328344
2025-05-13,1769.1542257042
2025-05-14,1784.5693261759966
2025-05-15,1705.0075205738583
2025-05-16,1701.725550533545
2025-05-19,1687.006710628906
2025-05-20,1689.3935416255842
2025-05-21,1688.697456656918
2025-05-22,1710.5270720742772
2025-05-23,1703.2671827059146
2025-05-26,1707.7424953915604
2025-05-27,1758.2640767117437
2025-05-28,1816.990620439281
2025-05-29,1787.3538821205252
2025-05-30,1846.130232958988
2025-06-02,1882.9771523769773
2025-06-03,1922.857396201936
2025-06-04,1927.3825555102349
2025-06-05,1897.0496934263224
2025-06-06,1869.650543701989
2025-06-09,1819.974237335239
2025-06-10,1787.6523176042892
2025-06-11,1813.4104725951013
2025-06-12,1856.125010161448
2025-06-13,1793.6193819768448
2025-06-16,1794.8626074042293
2025-06-17,1792.0779089134166
2025-06-18,1771.192956009808
2025-06-19,1760.9493774951095
2025-06-20,1837.0799673615104
2025-06-23,1819.825055050779
2025-06-24,1855.1305676461425
2025-06-25,1879.446659343138
2025-06-26,1867.5620153835544
2025-06-27,2011.966660650172
2025-06-30,1964.17981721574
2025-07-01,2039.763505319176
2025-07-02,1986.8051458862387
2025-07-03,1958.212766955971
2025-07-04,1930.1672923620577
2025-07-07,1887.6017034593144
2025-07-08,1831.6100342930483
2025-07-09,1804.061923790587
2025-07-10,1790.486611717166
2025-07-11,1814.653506827488
2025-07-14,1787.2048580451935
2025-07-15,1796.7024653060007
2025-07-16,1841.654829137709
2025-07-17,1815.150818186592
2025-07-18,1812.415891337553
2025-07-21,1825.9413821461903
2025-07-22,1819.9742679335584
2025-07-23,1809.0345146930824
2025-07-24,1824.9468583196604
2025-07-25,1827.949951171875
2025-07-28,1799.949951171875
2025-07-29,1799.949951171875
2025-07-30,1808.0
2025-07-31,1885.9000244140625
2025-08-01,1864.9000244140625
2025-08-04,1867.0999755859373
2025-08-05,1876.0
2025-08-06,1819.949951171875
2025-08-07,1782.550048828125
2025-08-08,1771.8499755859375
2025-08-11,1760.0
2025-08-12,1762.9000244140625
2025-08-13,1755.300048828125
2025-08-14,1717.5
2025-08-18,1743.300048828125
2025-08-19,1777.9000244140625
2025-08-20,1787.8499755859375
2025-08-21,1809.0
2025-08-22,1868.949951171875
2025-08-25,1889.050048828125
2025-08-26,1865.5999755859373
2025-08-28,1810.300048828125
2025-08-29,1785.300048828125
2025-09-01,1789.699951171875
2025-09-02,1789.0
2025-09-03,1791.0
2025-09-04,1795.0
2025-09-05,1777.3499755859375
2025-09-08,1755.550048828125
2025-09-09,1779.0
2025-09-10,1773.25
2025-09-11,1736.25
2025-09-12,1735.0
2025-09-15,1736.1500244140625
2025-09-16,1753.5
2025-09-17,1743.050048828125
2025-09-18,1724.75
2025-09-19,1725.699951171875
2025-09-22,1704.0
2025-09-23,1713.1500244140625
2025-09-24,1714.0
2025-09-25,1745.550048828125
2025-09-26,1713.0999755859375
2025-09-29,1675.300048828125
2025-09-30,1700.0
2025-10-01,1672.75
2025-10-03,1669.9000244140625
2025-10-06,1675.0
2025-10-07,1781.800048828125
