ds,y
2020-10-12,78.29484558105469
2020-10-13,74.67495600011
2020-10-14,81.09517972081623
2020-10-15,77.8622986457015
2020-10-16,75.13027741395084
2020-10-19,76.26862696468238
2020-10-20,75.3124112402686
2020-10-21,75.79051572160685
2020-10-22,76.35968207615895
2020-10-23,78.49977072265328
2020-10-26,77.40694796619017
2020-10-27,76.24585044980535
2020-10-28,76.04095139667415
2020-10-29,75.67668515433206
2020-10-30,75.13026499140565
2020-11-02,75.2668741881055
2020-11-03,75.60838240051366
2020-11-04,75.17581186997727
2020-11-05,75.79052062599784
2020-11-06,76.95162246104478
2020-11-09,78.04442101980516
2020-11-10,77.74846340050092
2020-11-11,78.31762755346371
2020-11-12,78.54529474597562
2020-11-13,80.82198220466057
2020-11-14,83.78163842027723
2020-11-17,82.5294793757421
2020-11-18,83.32631449812976
2020-11-19,82.68883714079564
2020-11-20,83.69059197379504
2020-11-23,82.30180176822736
2020-11-24,82.37010317859695
2020-11-25,81.59603600990582
2020-11-26,81.20899858865938
2020-11-27,81.09517559729122
2020-12-01,82.11967925383111
2020-12-02,81.96031078333345
2020-12-03,82.73437283819678
2020-12-04,82.82545591311981
2020-12-07,83.18970492878636
2020-12-08,85.19318293725192
2020-12-09,86.42260200917742
2020-12-10,86.51365514421265
2020-12-11,85.60299484556084
2020-12-14,86.0811002605556
2020-12-15,86.51364948777032
2020-12-16,87.19665323436108
2020-12-17,93.3436791010892
2020-12-18,92.2053494792109
2020-12-21,89.24566569106845
2020-12-22,89.26844355445434
2020-12-23,95.1650257188091
2020-12-24,95.68866893281223
2020-12-28,97.00915041936317
2020-12-29,96.16675854319574
2020-12-30,95.9846356678168
2020-12-31,98.98983808729476
2021-01-01,99.35409845579558
2021-01-04,101.9950507282564
2021-01-05,101.81292013088246
2021-01-06,98.3523583456634
2021-01-07,99.55899580933117
2021-01-08,100.21925247481208
2021-01-11,99.10366866905132
2021-01-12,98.80769849803347
2021-01-13,97.89703544730833
2021-01-14,97.9425766430968
2021-01-15,98.35237049590046
2021-01-18,96.0756992796024
2021-01-19,96.986370805148
2021-01-20,96.9180611548924
2021-01-21,94.34541626046084
2021-01-22,94.93735078737974
2021-01-25,93.2298541550988
2021-01-27,91.4768088378006
2021-01-28,91.4995727639306
2021-01-29,94.86904778088322
2021-02-01,95.34714587193444
2021-02-02,97.9425700509869
2021-02-03,97.98809774383308
2021-02-04,98.14746449509428
2021-02-05,98.80770203896697
2021-02-08,100.21924280379322
2021-02-09,99.58177469669847
2021-02-10,99.76391401280844
2021-02-11,102.33655542221852
2021-02-12,101.53971116961068
2021-02-15,98.26129960604251
2021-02-16,99.08090878069918
2021-02-17,97.53275425609108
2021-02-18,97.03189151489062
2021-02-19,97.66936836233074
2021-02-22,95.99589698178558
2021-02-23,96.88300639552438
2021-02-24,101.08517249364756
2021-02-25,101.78552804661484
2021-02-26,98.84402103029922
2021-03-01,100.05797613761128
2021-03-02,102.55592501835402
2021-03-03,105.10057629108344
2021-03-04,106.75807085499405
2021-03-05,102.95278935544688
2021-03-08,104.30682883274716
2021-03-09,102.9527929106204
2021-03-10,103.2562845311485
2021-03-12,102.81271770990614
2021-03-15,100.89841058978313
2021-03-16,100.384820560661
2021-03-17,98.05027133934018
2021-03-18,94.92200950611786
2021-03-19,93.49795633852422
2021-03-22,97.56003664501593
2021-03-23,100.38481495509048
2021-03-24,99.2409050804167
2021-03-25,96.27602753360792
2021-03-26,97.27988325115469
2021-03-30,98.05027045914308
2021-03-31,97.95690312313796
2021-04-01,99.4509892236844
2021-04-05,96.85967373585352
2021-04-06,96.64955375669106
2021-04-07,98.30707509616693
2021-04-08,98.98408106065988
2021-04-09,98.42380197503796
2021-04-12,93.42791066637577
2021-04-13,92.91431541908403
2021-04-15,92.61083572138996
2021-04-16,93.68470643406876
2021-04-19,90.11288799845153
2021-04-20,91.23343552454246
2021-04-22,89.57594290640293
2021-04-23,89.64596997942643
2021-04-26,91.32682432410913
2021-04-27,93.70805085100244
2021-04-28,94.3150301929702
2021-04-29,93.84812407479852
2021-04-30,93.3578812707577
2021-05-03,92.7042122320661
2021-05-04,93.4279062846459
2021-05-05,94.54849679129464
2021-05-06,95.90250443879292
2021-05-07,96.64956819898282
2021-05-10,97.02309528374082
2021-05-11,96.1592954333008
2021-05-12,96.64956105708916
2021-05-14,96.22934075652564
2021-05-17,96.4628006669247
2021-05-18,95.06208037969432
2021-05-19,96.18266869826942
2021-05-20,99.07747571676398
2021-05-21,97.95690070420164
2021-05-24,97.58336528534332
2021-05-25,98.5638867546707
2021-05-26,100.01127675232834
2021-05-27,100.01127271231692
2021-05-28,98.98409229021392
2021-05-31,97.60673114035428
2021-06-01,96.6962517400551
2021-06-02,97.30323226732874
2021-06-03,98.79732603015694
2021-06-04,101.55207700259766
2021-06-07,109.48948255942685
2021-06-08,122.5161701958719
2021-06-09,122.70291552949868
2021-06-10,125.50434729043292
2021-06-11,125.4810196846794
2021-06-14,118.12722872651597
2021-06-15,119.06105563044548
2021-06-16,117.21677875667211
2021-06-17,118.17393893282448
2021-06-18,114.7421698918969
2021-06-21,114.9989756022334
2021-06-22,116.9132812604293
2021-06-23,117.70703703267598
2021-06-24,117.66033374095883
2021-06-25,117.68368446505688
2021-06-28,117.28681226333592
2021-06-29,115.55925433420512
2021-06-30,112.75783929707092
2021-07-01,113.7149799036798
2021-07-02,113.83170919436444
2021-07-05,115.46587120265168
2021-07-06,116.32965970541872
2021-07-07,114.8822490754598
2021-07-08,112.7578332745136
2021-07-09,113.48152921235194
