ds,y
2020-01-01,1334.4143247592417
2020-01-02,1305.8253265001945
2020-01-03,1314.228151213603
2020-01-06,1319.347130497448
2020-01-07,1332.868880608774
2020-01-08,1328.039719979108
2020-01-09,1326.108197150953
2020-01-10,1322.9207650101575
2020-01-13,1305.825270515928
2020-01-14,1310.7027900857347
2020-01-15,1301.62370659018
2020-01-16,1318.38124071108
2020-01-17,1348.3225560011062
2020-01-20,1303.8935496415968
2020-01-21,1277.8157300400644
2020-01-22,1263.6661187738434
2020-01-23,1259.512783509147
2020-01-24,1274.91813238882
2020-01-27,1285.3009340594213
2020-01-28,1278.7813816367948
2020-01-29,1276.8498032130813
2020-01-30,1263.521198415428
2020-01-31,1271.0549898785528
2020-02-03,1231.744804481646
2020-02-04,1244.0110168847673
2020-02-05,1266.2252812422066
2020-02-06,1294.23495856574
2020-02-07,1318.3813857653483
2020-02-10,1319.3472320506785
2020-02-11,1308.9160264088675
2020-02-12,1280.2302684688657
2020-02-13,1279.7472065888887
2020-02-14,1294.2351085443718
2020-02-17,1285.7841035211673
2020-02-18,1280.761483487125
2020-02-19,1294.235059388549
2020-02-20,1294.2352035388371
2020-02-24,1239.0371203793782
2020-02-25,1231.5514449486334
2020-02-26,1172.5384843855322
2020-02-27,1173.504289516134
2020-02-28,1151.6276051414206
2020-03-02,1091.358982276142
2020-03-03,1157.0847354190512
2020-03-04,1164.1354945499547
2020-03-05,1170.6550127758742
2020-03-06,1184.4181733754426
2020-03-09,1149.358041951399
2020-03-11,1120.8655435131589
2020-03-12,1035.3880566669802
2020-03-13,853.1809155093073
2020-03-16,1006.4609362515793
2020-03-17,1009.503346944792
2020-03-18,929.1449662207366
2020-03-19,777.5068307315028
2020-03-20,917.5546392095866
2020-03-23,791.9946426747211
2020-03-24,787.8897447024146
2020-03-25,817.4930470813437
2020-03-26,962.9977647339566
2020-03-27,946.5300485727054
2020-03-30,964.639846236773
2020-03-31,994.8224718614196
2020-04-01,1015.2016718475064
2020-04-03,978.4031341365836
2020-04-07,1035.3883915986603
2020-04-08,1070.2068579407423
2020-04-09,1086.5779253435094
2020-04-13,1063.3975810127697
2020-04-15,1100.196529618251
2020-04-16,1097.9750363590342
2020-04-17,1133.2767675348923
2020-04-20,1134.8701991541736
2020-04-21,1091.6004175954808
2020-04-22,1087.5437107381483
2020-04-23,1101.0657722053218
2020-04-24,1087.544028447055
2020-04-27,1098.2648283179906
2020-04-28,1139.6996566775513
2020-04-29,1142.307295796351
2020-04-30,1165.8258782407663
2020-05-04,1148.3920481265131
2020-05-05,1131.9728874823272
2020-05-06,1134.242401076594
2020-05-07,1151.4344533912272
2020-05-08,1168.771547532783
2020-05-11,1203.4452908035978
2020-05-12,1230.4890222784493
2020-05-13,1242.0795259296085
2020-05-14,1192.8214258087366
2020-05-15,1174.807897341865
2020-05-18,1086.6263422364846
2020-05-19,1142.5005266790624
2020-05-20,1169.73715833516
2020-05-21,1188.5230556097154
2020-05-22,1173.5042625029394
2020-05-26,1186.0602804761827
2020-05-27,1178.3332854645664
2020-05-28,1192.821140057399
2020-05-29,1211.0273105746433
2020-06-01,1247.8743498556212
2020-06-02,1215.5667845649602
2020-06-03,1223.7282733476322
2020-06-04,1208.6610525059043
2020-06-05,1230.1994184755908
2020-06-08,1231.5033884485515
2020-06-09,1233.4833752005766
2020-06-10,1229.0401723858802
2020-06-11,1243.479896212695
2020-06-12,1214.6976819315971
2020-06-15,1241.7411726105936
2020-06-16,1274.918274860151
2020-06-17,1281.195957518727
2020-06-18,1228.6539557953502
2020-06-19,1207.3087886298497
2020-06-22,1212.138104379335
2020-06-23,1228.5576081653023
2020-06-24,1233.386654016893
2020-06-25,1223.921328673487
2020-06-26,1210.4479938720715
2020-06-29,1190.599663204329
2020-06-30,1179.395875691789
2020-07-01,1205.5220870282878
2020-07-02,1217.9330866990892
2020-07-03,1231.6480871475642
2020-07-06,1231.6481238762142
2020-07-07,1222.5692434438586
2020-07-08,1222.9071224557777
2020-07-09,1222.76243576327
2020-07-10,1207.5503940378617
2020-07-13,1208.3231162172206
2020-07-14,1195.7187564584588
2020-07-15,1199.7751140918813
2020-07-16,1198.9061431061934
2020-07-17,1208.6126625975785
2020-07-20,1248.8403044311965
2020-07-21,1272.7933806072845
2020-07-22,1244.5905442374549
2020-07-23,1231.5515439496742
2020-07-24,1231.4550855023697
2020-07-27,1242.6104293403885
2020-07-28,1255.8908373033337
2020-07-29,1248.0193918553796
2020-07-30,1251.7378457407815
2020-07-31,1251.303248711084
2020-08-03,1251.9309100829116
2020-08-04,1268.591806770634
2020-08-05,1291.33764331536
2020-08-06,1303.8934704379485
2020-08-07,1299.2575143005736
2020-08-10,1318.3812459991964
2020-08-11,1289.4058784876893
2020-08-12,1303.0242552073155
2020-08-13,1312.9243112835345
2020-08-14,1259.9477345669943
2020-08-17,1242.07934890806
2020-08-18,1237.2501111204404
2020-08-19,1258.6916985804553
2020-08-20,1249.8061570222796
2020-08-21,1241.1134732660853
2020-08-24,1216.9673681740687
2020-08-25,1218.5124733965745
2020-08-26,1216.96729355658
2020-08-27,1220.0578712215902
2020-08-28,1236.284441792409
2020-08-31,1207.3087793298537
2020-09-01,1202.479712939696
2020-09-02,1207.4055649484546
2020-09-03,1222.3277608974915
2020-09-04,1222.3277081505446
2020-09-07,1231.454982825389
2020-09-08,1209.2406449460932
2020-09-09,1159.016606053293
2020-09-10,1183.1626957697813
2020-09-11,1211.1722758018116
2020-09-14,1250.7719391547723
2020-09-15,1250.9652060046194
2020-09-16,1260.4304849334098
