ds,y
2021-11-10,367.7833251953125
2021-11-11,369.375
2021-11-12,393.1499938964844
2021-11-15,380.1000061035156
2021-11-16,372.73333740234375
2021-11-17,353.9916687011719
2021-11-18,352.9583435058594
2021-11-22,349.76666259765625
2021-11-23,355.57501220703125
2021-11-24,374.3833312988281
2021-11-25,399.7583312988281
2021-11-26,405.7999877929688
2021-11-29,414.01666259765625
2021-11-30,406.4083251953125
2021-12-01,415.4166564941406
2021-12-02,406.1916809082031
2021-12-03,386.9750061035156
2021-12-06,365.2166748046875
2021-12-07,358.76666259765625
2021-12-08,363.8833312988281
2021-12-09,360.5333251953125
2021-12-10,352.5833435058594
2021-12-13,346.5416564941406
2021-12-14,336.7333374023437
2021-12-15,354.70001220703125
2021-12-16,361.0333251953125
2021-12-17,349.8083190917969
2021-12-20,324.2166748046875
2021-12-21,327.3500061035156
2021-12-22,335.3999938964844
2021-12-23,353.4416809082031
2021-12-24,340.8083190917969
2021-12-27,351.2916564941406
2021-12-28,358.8666687011719
2021-12-29,360.07501220703125
2021-12-30,351.1583251953125
2021-12-31,350.3666687011719
2022-01-03,347.67498779296875
2022-01-04,352.3083190917969
2022-01-05,340.5
2022-01-06,333.8083190917969
2022-01-07,334.0916748046875
2022-01-10,334.1499938964844
2022-01-11,330.4416809082031
2022-01-12,334.6916809082031
2022-01-13,343.25
2022-01-14,342.9750061035156
2022-01-17,345.2333374023437
2022-01-18,342.5
2022-01-19,338.0083312988281
2022-01-20,341.6166687011719
2022-01-21,332.0666809082031
2022-01-24,289.14166259765625
2022-01-25,276.9833374023437
2022-01-27,270.26666259765625
2022-01-28,274.2333374023437
2022-01-31,275.1333312988281
2022-02-01,283.79998779296875
2022-02-02,304.6499938964844
2022-02-03,305.6499938964844
2022-02-04,313.0666809082031
2022-02-07,315.76666259765625
2022-02-08,310.4666748046875
2022-02-09,308.3083190917969
2022-02-10,285.32501220703125
2022-02-11,273.79998779296875
2022-02-14,252.5749969482422
2022-02-15,248.9250030517578
2022-02-16,250.8000030517578
2022-02-17,241.4750061035156
2022-02-18,233.2083282470703
2022-02-21,221.26666259765625
2022-02-22,222.00833129882807
2022-02-23,228.3333282470703
2022-02-24,217.3333282470703
2022-02-25,215.6999969482422
2022-02-28,215.1916656494141
2022-03-02,235.09165954589844
2022-03-03,251.0333404541016
2022-03-04,250.683334350586
2022-03-07,224.5666656494141
2022-03-08,226.6750030517578
2022-03-09,233.9416656494141
2022-03-10,232.1000061035156
2022-03-11,231.89166259765625
2022-03-14,230.6916656494141
2022-03-15,237.14166259765625
2022-03-16,249.36666870117188
2022-03-17,258.7583312988281
2022-03-21,250.5666656494141
2022-03-22,257.89166259765625
2022-03-23,256.5916748046875
2022-03-24,263.5083312988281
2022-03-25,265.6916809082031
2022-03-28,266.4583435058594
2022-03-29,271.2416687011719
2022-03-30,283.5666809082031
2022-03-31,281.4750061035156
2022-04-01,282.3500061035156
2022-04-04,298.2916564941406
2022-04-05,299.4583435058594
2022-04-06,298.17498779296875
2022-04-07,299.1916809082031
2022-04-08,310.1833190917969
2022-04-11,312.92498779296875
2022-04-12,297.76666259765625
2022-04-13,304.0083312988281
2022-04-18,305.1583251953125
2022-04-19,305.4833374023437
2022-04-20,299.17498779296875
2022-04-21,303.3583374023437
2022-04-22,305.0416564941406
2022-04-25,281.1333312988281
2022-04-26,285.2833251953125
2022-04-27,282.8416748046875
2022-04-28,285.20001220703125
2022-04-29,282.20001220703125
2022-05-02,286.7916564941406
2022-05-04,273.9333190917969
2022-05-05,265.54998779296875
2022-05-06,259.4166564941406
2022-05-09,240.433334350586
2022-05-10,226.4499969482422
2022-05-11,211.99166870117188
2022-05-12,214.7250061035156
2022-05-13,218.4499969482422
2022-05-16,237.8000030517578
2022-05-17,245.2083282470703
2022-05-18,249.7833404541016
2022-05-19,244.4250030517578
2022-05-20,245.4250030517578
2022-05-23,243.14166259765625
2022-05-24,233.308334350586
2022-05-25,228.0833282470703
2022-05-26,227.4083404541016
2022-05-27,225.3000030517578
2022-05-30,233.5749969482422
2022-05-31,249.0333404541016
2022-06-01,242.6083374023437
2022-06-02,245.1583404541016
2022-06-03,242.9583282470703
2022-06-06,238.75833129882807
2022-06-07,242.39166259765625
2022-06-08,237.1499938964844
2022-06-09,240.25833129882807
2022-06-10,240.9833374023437
2022-06-13,243.0500030517578
2022-06-14,243.5
2022-06-15,243.4833374023437
2022-06-16,238.50833129882807
2022-06-17,229.6000061035156
2022-06-20,228.2916717529297
2022-06-21,231.8333282470703
2022-06-22,226.21665954589844
2022-06-23,237.9416656494141
2022-06-24,239.2916717529297
2022-06-27,244.9250030517578
2022-06-28,239.8249969482422
2022-06-29,237.96665954589844
2022-06-30,233.49166870117188
2022-07-01,235.6000061035156
2022-07-04,232.7083282470703
2022-07-05,230.875
2022-07-06,233.5749969482422
2022-07-07,242.3166656494141
2022-07-08,232.0666656494141
2022-07-11,234.933334350586
2022-07-12,233.4250030517578
2022-07-13,239.2833404541016
2022-07-14,235.7083282470703
2022-07-15,234.875
2022-07-18,233.5666656494141
2022-07-19,232.6666717529297
2022-07-20,234.2083282470703
2022-07-21,235.058334350586
2022-07-22,242.0833282470703
2022-07-25,238.8999938964844
2022-07-26,242.1916656494141
2022-07-27,239.1666717529297
2022-07-28,233.308334350586
2022-07-29,232.76666259765625
2022-08-01,235.9750061035156
2022-08-02,239.75
2022-08-03,239.76666259765625
2022-08-04,240.2083282470703
2022-08-05,235.433334350586
2022-08-08,235.8999938964844
2022-08-10,231.64166259765625
