Date,Open,High,Low,Close,Volume,Stock,MA_7_Close,MA_30_Close,Lag_1_Close
2020-02-11,1587.4459931258,1689.241081804713,1569.0356656936822,1657.1209716796875,58679,METROPOLIS.NS,1614.4038783482142,1572.4859619140625,1583.039306640625
2020-02-12,1669.3128712971188,1819.386020543233,1625.784241765794,1801.6612548828125,169619,METROPOLIS.NS,1638.7457275390625,1585.711006673177,1657.1209716796875
2020-02-13,1809.62810868378,1917.9166069401788,1772.5975409527882,1788.2359619140625,122971,METROPOLIS.NS,1662.1769321986608,1599.3698852539062,1801.6612548828125
2020-02-14,1809.7263145899487,1856.9365662749044,1722.1906395907615,1740.5338134765625,56399,METROPOLIS.NS,1678.576695033482,1611.5643595377603,1788.2359619140625
2020-02-17,1741.8618064745162,1755.631465023722,1691.7009074738385,1720.7647705078125,31018,METROPOLIS.NS,1702.4906180245537,1624.8658243815105,1740.5338134765625
2020-02-18,1721.2070537181594,1817.5946487263764,1711.3223594706276,1795.46484375,59062,METROPOLIS.NS,1726.6887032645088,1638.4816772460938,1720.7647705078125
2020-02-19,1809.9229560234887,1860.821508061037,1781.6952080390106,1795.80908203125,67547,METROPOLIS.NS,1757.0843854631696,1649.5302571614584,1795.46484375
2020-02-20,1811.693464427757,1825.758233701868,1750.7135541158564,1797.57958984375,38509,METROPOLIS.NS,1777.14990234375,1657.8632527669272,1795.80908203125
2020-02-24,1785.1376475697457,1824.430298729793,1736.0586325856175,1751.6478271484375,22857,METROPOLIS.NS,1770.005126953125,1663.2958455403646,1797.57958984375
2020-02-25,1765.4668561768724,1803.825188985172,1746.8777939573954,1783.6624755859375,28969,METROPOLIS.NS,1769.351771763393,1667.3800537109375,1751.6478271484375
2020-02-26,1780.2692624738727,1893.3279400096967,1772.695878676701,1828.758056640625,89746,METROPOLIS.NS,1781.9552350725446,1673.0115234375,1783.6624755859375
2020-02-27,1843.1669946955544,1853.248350989914,1786.3671580127009,1807.9068603515625,30349,METROPOLIS.NS,1794.4041050502233,1678.84072265625,1828.758056640625
2020-02-28,1773.7286413219742,1858.9037854691903,1701.5854946125712,1820.1029052734373,82690,METROPOLIS.NS,1797.923828125,1686.4327392578125,1807.9068603515625
