Date,Open,High,Low,Close,Volume,Stock,MA_7_Close,MA_30_Close,Lag_1_Close
2020-02-11,950.1953695761212,950.1953695761212,925.8085313643562,929.7163696289062,584552,SBILIFE.NS,917.8304181780134,963.6716573079427,942.6271362304688
2020-02-12,934.6631071275796,938.6698540705856,915.1239736364234,922.89013671875,925589,SBILIFE.NS,920.685320172991,962.2354899088542,929.7163696289062
2020-02-13,926.9957832408666,926.9957832408666,906.2199972770904,917.6466674804688,551572,SBILIFE.NS,922.9395664760044,960.8570332845052,922.89013671875
2020-02-14,922.4448859445672,922.4448859445672,897.31605495988,904.4886474609376,402685,SBILIFE.NS,923.4624808175223,958.8503540039062,917.6466674804688
2020-02-17,905.7253773479744,909.6332160118112,894.3481607018776,904.6371459960938,355839,SBILIFE.NS,922.74169921875,956.5848063151042,904.4886474609376
2020-02-18,905.2306320065418,911.6117780465646,897.4149554019419,906.2694091796876,901858,SBILIFE.NS,918.3250732421876,954.3143046061198,904.6371459960938
2020-02-19,908.2975520249108,932.3876067496604,908.2975520249108,928.1829833984376,786366,SBILIFE.NS,916.2616228376118,952.6802734375,906.2694091796876
2020-02-20,929.6669627175758,934.9103632602204,911.859146274524,918.8338623046876,784552,SBILIFE.NS,914.706978934152,950.7098693847656,928.1829833984376
2020-02-24,913.7388608622512,931.4477698594992,900.2840898270254,906.8135986328124,493211,SBILIFE.NS,912.4103306361609,948.3223022460937,918.8338623046876
2020-02-25,913.6399588534194,924.7203905718708,882.2289478154162,891.5780639648438,760359,SBILIFE.NS,908.686244419643,945.3988545735677,906.8135986328124
2020-02-26,884.2570447817601,905.0328315282668,872.0883817640766,881.8331909179688,807168,SBILIFE.NS,905.4497506277902,942.2181823730468,891.5780639648438
2020-02-27,881.289075644714,904.1424773062936,865.6577814955505,895.6837158203125,821122,SBILIFE.NS,904.1706891741071,939.1578776041666,881.8331909179688
2020-02-28,876.5403254961471,885.444233994415,865.6577706649309,880.8933715820312,1002851,SBILIFE.NS,900.5455409458706,935.5468485514323,895.6837158203125
2020-03-02,885.5927167883746,899.2948194215412,868.6257991772421,884.6033935546875,629219,SBILIFE.NS,894.3198852539062,932.1765563964843,880.8933715820312
2020-03-03,893.4082166136313,904.2413166745596,882.525662474222,890.2423706054688,615494,SBILIFE.NS,890.2353864397321,929.483945719401,884.6033935546875
2020-03-04,893.2598405872792,902.2626565374924,867.6363484466893,875.6498413085938,769392,SBILIFE.NS,885.7834211077009,926.5934692382813,890.2423706054688
2020-03-05,881.8331906716476,891.8253910008447,867.1912197120413,875.0068969726562,1014502,SBILIFE.NS,883.4161115373884,923.3864115397135,875.6498413085938
2020-03-06,855.7645283074968,872.0883603503567,839.2428195571158,844.83251953125,1436479,SBILIFE.NS,878.1303013392857,919.033388264974,875.0068969726562
2020-03-09,827.272050068921,852.6976677141444,794.4265086196536,816.4884033203125,1424660,SBILIFE.NS,866.8166852678571,913.2788248697917,844.83251953125
2020-03-11,810.25567403613,838.8471377251127,775.777785808381,800.31298828125,1305970,SBILIFE.NS,855.3052019391741,907.2373575846354,816.4884033203125
2020-03-12,752.8748871880819,767.417948991015,692.52617743976,743.6741943359375,2111588,SBILIFE.NS,835.1724591936384,899.4497375488281,800.31298828125
2020-03-13,657.8999236529871,786.5119388031951,618.4259040804096,753.8148193359375,2077130,SBILIFE.NS,815.6828090122768,891.342236328125,743.6741943359375
2020-03-16,693.5155095044393,764.5983517674392,654.5361542890242,723.7393188476562,1588572,SBILIFE.NS,793.9813058035714,882.5471516927083,753.8148193359375
2020-03-17,724.1845831058952,760.2948799410935,667.7931606509279,679.6650390625,1398542,SBILIFE.NS,766.0753261021206,872.4197835286458,723.7393188476562
2020-03-18,687.6290234501132,689.5087615341636,581.8704180028953,589.8839111328125,2202064,SBILIFE.NS,729.6540963309152,861.9857198079427,679.6650390625
2020-03-19,558.9676175207957,613.2814862793125,513.8545029857904,601.2117309570312,2916821,SBILIFE.NS,698.9002859933036,851.9638793945312,589.8839111328125
2020-03-20,620.3056660857649,673.4817897733404,599.529878226433,626.7362670898438,2004915,SBILIFE.NS,674.1036115373884,842.827480061849,601.2117309570312
2020-03-23,563.8647410413321,610.4123831409402,516.6245606604895,533.4430541992188,1652165,SBILIFE.NS,644.0705915178571,830.2861612955729,626.7362670898438
2020-03-24,545.5128241614428,583.6512205727927,529.2878998989917,540.4177856445312,1108727,SBILIFE.NS,613.5853009905134,817.0605611165364,533.4430541992188
2020-03-25,524.3412314431209,623.2735392625777,524.3412314431209,581.5735473632812,1610706,SBILIFE.NS,593.2759050641741,805.0254414876302,540.4177856445312
2020-03-26,597.0565616122799,657.899939473349,588.9935532382679,611.5501708984375,1629666,SBILIFE.NS,583.5452096121652,794.4199015299479,581.5735473632812
2020-03-27,629.407416278785,649.9853262508183,578.7540576205917,596.4134521484375,1299441,SBILIFE.NS,584.4780011858259,783.5373453776042,611.5501708984375
2020-03-30,592.5057265934718,627.7256106165062,568.8608764452183,615.3590698242188,1301701,SBILIFE.NS,586.4990495954241,773.4610921223958,596.4134521484375
2020-03-31,631.1881585322006,646.7205437890801,617.4860573005333,634.1561279296875,1087481,SBILIFE.NS,587.5590297154018,764.4500081380208,615.3590698242188
2020-04-01,635.0465373457747,651.9639386100283,621.2949217710133,628.319091796875,971706,SBILIFE.NS,601.1127493722098,755.2394063313802,634.1561279296875
2020-04-03,641.081427081978,657.8999213109805,620.6024249734935,643.20849609375,1279329,SBILIFE.NS,615.797136579241,746.4707092285156,628.319091796875
2020-04-07,657.8998763608504,740.3104803756692,646.0279988926846,727.4492797851562,1916861,SBILIFE.NS,636.6365269252232,739.7795857747395,643.20849609375
2020-04-08,733.9789080432148,786.5119459393502,713.3020289588321,734.8692626953125,1443627,SBILIFE.NS,654.2535400390625,733.6474324544271,727.4492797851562
2020-04-09,746.9390174235579,765.6867041759875,727.2020074692427,731.5550537109375,683512,SBILIFE.NS,673.5594831194196,727.8054809570312,734.8692626953125
2020-04-13,737.0457056949012,741.942867091317,692.5261664247395,700.1934204101562,760239,SBILIFE.NS,685.6786760602679,721.4259928385417,731.5550537109375
2020-04-15,712.3126741513466,717.2098358628359,687.6785033502151,693.4166259765625,1232607,SBILIFE.NS,694.1444614955357,715.1454406738281,700.1934204101562
2020-04-16,682.6330009719309,690.5475864904461,673.8280004291846,677.9337158203125,1363923,SBILIFE.NS,701.2322649274554,707.8871073404948,693.4166259765625
